successorfail,moneygoal,image,projectdetail,riskchallengedetail,numberofpackage,avemoneypackage,minmoneypackage,maxmoneypackage,category
0,300000,3,679,0,8,10750,1000,40000,レストラン・バー
0,1000000,4,976,0,5,10200,3000,30000,レストラン・バー
1,300000,43,898,0,20,7680,7580,7980,ファッション
1,300000,15,998,0,8,13037,1300,50000,フード
1,300000,21,1605,0,7,45757,1300,200000,出版・ジャーナリズム
1,200000,22,1344,0,9,6869,6869,6869,ファッション
0,300000,40,3014,0,15,6343,2750,16800,フード
1,5000000,34,2328,0,9,151377,5000,660000,レストラン・バー
0,500000,44,1077,0,9,89222,3000,180000,ファッション
1,300000,16,980,0,3,4428,2160,7344,社会貢献
0,1000000,23,962,0,3,155520,136080,174960,プロダクト
1,500000,54,1554,0,5,20016,2160,26300,プロダクト
1,100000,38,936,0,16,3896,3580,4212,ファッション
0,500000,13,690,0,3,4766,3500,6300,ファッション
1,1000000,44,1689,0,8,36700,30375,41000,プロダクト
1,300000,40,1400,0,5,9840,7500,11700,プロダクト
1,100000,31,1658,0,2,13300,12800,13800,テクノロジー
1,500000,7,1342,0,6,14750,10000,20000,レストラン・バー
1,200000,1,53,0,8,28250,3000,120000,フード
0,500000,19,1104,0,7,23385,13200,31400,ファッション
1,500000,59,2672,0,19,9384,4550,14500,フード
1,150000,17,1262,0,4,4375,1000,8000,テクノロジー
1,300000,20,1004,0,10,9061,2900,46650,プロダクト
1,1000000,44,1493,0,5,11100,9000,18000,ファッション
1,550000,6,664,0,5,9800,1000,30000,スポーツ
1,100000,16,788,0,10,18750,500,100000,フード
0,3000000,32,2289,0,2,15040,14240,15840,プロダクト
1,3500000,10,1537,0,8,57312,4500,200000,コスメ・ビューティー
1,500000,30,2453,0,8,10260,5265,15147,プロダクト
1,1000000,35,999,0,7,30000,3000,100000,社会貢献
0,500000,10,777,0,10,14760,2000,30000,出版・ジャーナリズム
0,416000,6,1934,0,9,11888,3000,20000,アート・写真
1,500000,28,397,0,5,23760,6500,61500,プロダクト
1,300000,10,909,0,5,10000,2000,30000,フード
0,100000,17,580,0,5,6922,3402,8748,ファッション
1,1000000,9,975,0,8,6187,500,15000,スポーツ
1,100000,26,1293,0,12,13095,2480,100000,プロダクト
1,500000,26,1617,0,9,113000,5000,500000,アート・写真
1,100000,45,1939,0,9,62431,6480,119340,プロダクト
1,500000,23,2566,0,5,25000,4000,100000,レストラン・バー
1,500000,7,1088,0,8,28250,3000,60000,テクノロジー
0,1000000,44,2804,0,13,38386,2700,151200,プロダクト
1,100000,25,524,0,2,4298,3009,5587,プロダクト
1,3000000,35,2150,0,13,157461,3000,1000000,映画・映像
1,500000,9,1693,0,10,10550,3000,50000,プロダクト
1,500000,29,956,0,7,7028,3200,9800,フード
1,100000,15,1176,0,3,9000,9000,9000,フード
1,120000,35,1080,0,10,3485,900,17000,ゲーム
0,300000,10,418,0,2,3480,2980,3980,プロダクト
1,500000,28,1241,0,4,14375,6500,25000,フード
0,300000,7,634,0,8,23875,3000,79000,フード
0,300000,6,502,0,6,5653,2900,8358,プロダクト
0,300000,3,787,0,16,3250,500,10000,地域活性化
0,1000000,14,1008,0,11,13090,12000,20000,ファッション
1,500000,32,2112,0,7,18857,3000,50000,フード
1,500000,15,1468,0,4,4750,1000,10000,フード
1,500000,39,1133,0,18,12376,11060,13430,プロダクト
0,100000,14,552,0,6,14940,4860,24300,ファッション
0,2000000,30,1067,0,5,21600,3000,60000,アート・写真
1,150000,20,915,0,6,15618,3000,43500,プロダクト
0,200000,28,1404,0,4,12375,5500,18700,ファッション
1,250000,32,1240,0,8,6240,5980,6500,プロダクト
1,1000000,14,713,0,6,64800,52920,77760,プロダクト
1,500000,39,822,0,8,19683,12636,50544,プロダクト
0,800000,28,1463,0,14,69471,9800,148000,ファッション
1,450000,26,2675,0,10,23434,3240,90000,ファッション
1,800000,22,956,0,12,26700,26200,27200,プロダクト
0,500000,15,2167,0,5,38300,35300,41300,プロダクト
1,800000,31,1427,0,6,15648,10220,21560,プロダクト
1,250000,19,766,0,3,6166,3500,10000,プロダクト
0,1200000,40,1485,0,6,11000,3000,20000,地域活性化
1,500000,4,293,0,6,8316,5900,10800,プロダクト
0,500000,9,766,0,5,14940,2900,42400,フード
1,300000,38,2342,0,6,4853,3240,6980,フード
0,600000,12,840,0,8,20281,5850,80000,スポーツ
1,500000,31,2207,0,7,9352,4144,25200,プロダクト
1,200000,30,1094,0,9,13766,3000,50000,フード
0,200000,23,1055,0,5,10908,7020,14040,プロダクト
0,600000,60,4532,0,8,122100,72900,202300,ファッション
1,300000,46,1473,0,12,18275,5000,59800,ファッション
1,564000,4,659,0,7,4167,1350,8280,フード
1,3000000,29,2020,0,10,19750,7500,75000,地域活性化
1,400000,28,1005,0,7,13043,6480,25920,プロダクト
0,500000,35,1739,0,13,176846,3000,1000000,フード
0,1000000,31,1796,0,12,14166,5000,30000,出版・ジャーナリズム
1,480000,32,800,0,2,41458,40338,42579,ファッション
1,500000,24,972,0,12,90991,3000,500000,出版・ジャーナリズム
1,300000,46,2234,0,6,14520,9900,21780,プロダクト
0,600000,8,997,0,4,14250,10000,20000,フード
0,1000000,26,1843,0,7,13200,9600,21200,プロダクト
1,200000,33,2260,0,4,5805,5400,5940,プロダクト
1,1000000,47,1751,0,6,24083,13000,39500,プロダクト
1,1000000,33,2099,0,6,26113,12720,40800,プロダクト
1,500000,39,2638,0,4,109809,84672,169344,テクノロジー
1,300000,7,960,0,6,48666,2000,125000,社会貢献
1,800000,22,857,0,8,28876,3985,100000,プロダクト
0,800000,60,3842,0,19,25412,1600,300000,教育
1,1000000,20,1440,0,5,13200,8640,22680,音楽
1,2460000,15,1098,0,9,5888,1000,20000,フード
1,700000,26,1611,0,14,16542,3000,50000,ファッション
0,300000,24,1728,0,6,6253,2273,11318,プロダクト
1,300000,31,1595,0,8,30237,3300,130000,フード
1,250000,5,538,0,17,17205,1000,120000,ファッション
1,1000000,21,1555,0,14,72428,3000,500000,レストラン・バー
1,500000,28,1284,0,10,89000,5000,500000,レストラン・バー
1,100000,25,1091,0,5,3293,700,6048,プロダクト
1,200000,17,1172,0,4,2962,1980,3990,プロダクト
1,600000,15,1293,0,7,62114,3830,300000,プロダクト
1,200000,20,2265,0,5,41200,10000,140000,レストラン・バー
0,800000,53,3152,0,15,5899,1560,18200,プロダクト
0,1000000,15,921,0,18,213333,2000,1000000,教育
1,500000,32,1410,0,9,11666,10000,13000,ファッション
1,200000,51,838,0,7,9540,4760,18600,プロダクト
0,1000000,28,1406,0,6,11940,3240,30000,コスメ・ビューティー
0,5000000,5,755,0,7,27000,1000,100000,社会貢献
1,35000,28,1543,0,8,2682,1500,5000,ファッション
0,500000,16,1471,0,6,8750,4000,15000,フード
0,300000,19,1637,0,11,92436,5400,540000,地域活性化
0,1500000,11,2496,0,10,80600,3000,500000,地域活性化
1,1500000,25,1421,0,7,12000,3000,20000,地域活性化
1,1000000,22,2659,0,12,32370,3240,108000,フード
1,300000,41,4735,0,6,58520,39900,87780,プロダクト
0,1000000,13,2177,0,7,10142,1000,24000,プロダクト
1,100000,32,1489,0,5,18200,3000,50000,フード
0,200000,36,1669,0,7,20714,6000,48000,プロダクト
1,100000,14,949,0,8,5525,3900,7900,プロダクト
1,1000000,17,1409,0,3,33033,17300,48000,フード
1,500000,33,1428,0,10,36639,22950,57250,プロダクト
1,1000000,73,2603,0,6,29160,19440,41904,プロダクト
1,500000,21,1142,0,9,15482,12182,19008,プロダクト
0,300000,39,2102,0,7,7745,3980,17500,プロダクト
1,297140,28,979,0,14,56733,4990,500000,テクノロジー
1,150000,28,707,0,8,8503,1350,20000,アート・写真
1,3000000,17,2211,0,10,18132,3240,108000,アニメ・マンガ
1,300000,56,2717,0,10,9831,4520,15420,プロダクト
1,1000000,44,1158,0,6,34000,12440,80900,プロダクト
1,300000,46,3138,0,10,32769,9900,108900,プロダクト
1,300000,14,1491,0,7,6881,1000,27860,プロダクト
0,1000000,26,2918,0,6,2550,1000,5000,レストラン・バー
0,1500000,12,542,0,6,4190,1840,6600,プロダクト
0,300000,24,2059,0,8,22312,2000,100000,フード
1,299700,17,2477,0,1,9990,9990,9990,プロダクト
1,500000,21,947,0,13,62615,3000,350000,フード
1,200000,27,1534,0,7,35973,5441,58400,ファッション
1,3000000,23,1424,0,3,38333,5000,100000,社会貢献
1,350000,40,426,0,15,8377,2700,20070,プロダクト
0,3800000,7,510,0,1,15000,15000,15000,プロダクト
1,500000,24,2516,0,9,24533,13000,38100,プロダクト
1,300000,18,1189,0,8,31212,4700,100000,フード
1,150000,25,2056,0,9,18138,950,70000,テクノロジー
0,825000,23,418,0,4,27582,14896,50456,ファッション
1,200000,28,838,0,8,7887,1900,21000,フード
0,500000,33,2005,0,17,31823,5000,200000,地域活性化
1,300000,50,2720,0,9,19372,4800,39100,ファッション
0,850000,25,1469,0,10,23112,5400,75600,コスメ・ビューティー
1,500000,23,1552,0,4,13125,9800,20800,プロダクト
1,500000,22,3305,0,5,33780,2700,150000,レストラン・バー
0,300000,19,1163,0,6,25906,9720,49000,教育
1,300000,9,631,0,7,25600,1200,100000,フード
1,100000,23,1973,0,6,4535,1944,6912,プロダクト
1,300000,36,1193,0,7,10564,5880,31000,プロダクト
1,1000000,42,3232,0,12,66626,46400,87900,プロダクト
0,500000,20,1385,0,8,36510,23200,50400,ファッション
0,500000,13,1635,0,11,62727,3000,500000,レストラン・バー
0,1000000,22,1727,0,9,14555,1000,50000,社会貢献
0,1000000,22,1727,0,9,14555,1000,50000,社会貢献
1,500000,19,1204,0,10,41350,3000,300000,社会貢献
1,150000,11,462,0,6,31333,3000,100000,地域活性化
1,300000,29,1301,0,8,11765,9960,13860,ファッション
1,500000,23,1666,0,8,8750,3000,30000,フード
0,250000,8,435,0,4,8377,2790,23940,プロダクト
1,1000000,16,839,0,9,16320,9180,32400,ファッション
1,300000,6,280,0,8,13742,3380,36880,プロダクト
0,500000,24,916,0,3,7023,6600,7480,プロダクト
1,2000000,11,1496,0,4,23750,5000,50000,フード
0,500000,7,911,0,6,34666,6000,100000,レストラン・バー
1,100000,19,551,0,7,6582,2900,19560,プロダクト
1,500000,12,1005,0,7,22900,2500,100000,レストラン・バー
1,600000,4,61,0,7,24257,18800,28800,音楽
0,2500000,15,1164,0,5,19600,3000,50000,社会貢献
0,300000,21,740,0,9,57433,900,98000,プロダクト
1,200000,39,4461,0,11,8196,1000,30000,出版・ジャーナリズム
1,500000,32,2397,0,4,4800,3000,6480,レストラン・バー
1,100000,22,1809,0,2,2500,2000,3000,テクノロジー
0,3000000,8,790,0,11,72636,1000,300000,スポーツ
1,700000,17,1868,0,8,15212,10000,23000,プロダクト
1,1500000,24,975,0,6,13750,8000,20000,プロダクト
1,300000,12,1348,0,8,35062,2000,150000,出版・ジャーナリズム
1,1000000,28,1312,0,5,31744,17360,59520,プロダクト
1,1000000,23,1814,0,11,254272,12000,2000000,レストラン・バー
1,200000,10,445,0,9,7485,3240,14040,プロダクト
1,300000,38,1882,0,4,37047,36270,37400,プロダクト
1,100000,18,519,0,8,6877,1980,13939,プロダクト
1,100000,11,939,0,4,131125,3000,298000,教育
0,300000,11,442,0,10,4494,2500,10000,ファッション
0,500000,23,1048,0,13,19261,6000,70000,ファッション
1,80000,24,1249,0,5,3110,1777,6845,コスメ・ビューティー
0,800000,20,1372,0,6,17166,3000,50000,演劇・パフォーマンス
1,100000,59,1031,0,6,37350,34860,39840,プロダクト
1,3000000,9,1270,0,10,141500,5000,300000,音楽
0,540000,47,2095,0,8,19932,13824,26244,プロダクト
1,500000,13,788,0,6,8783,5502,14249,ファッション
1,500000,8,1419,0,7,24642,1500,100000,出版・ジャーナリズム
1,2500000,40,2754,0,15,69800,1000,300000,地域活性化
1,100000,32,1204,0,5,10640,2960,19240,ファッション
1,500000,8,1652,0,3,21960,3780,52920,プロダクト
1,200000,26,912,0,4,7500,3000,12000,ファッション
1,150000,33,1345,0,8,4998,2784,7848,プロダクト
1,200000,29,1457,0,7,13440,13440,13440,ファッション
0,1000000,20,1211,0,13,20123,1000,200000,レストラン・バー
1,600000,25,1384,0,7,13714,1000,50000,フード
1,1100000,43,4656,0,20,14075,2000,52000,アート・写真
1,300000,34,1233,0,12,29484,28728,30240,プロダクト
1,300000,15,733,0,5,29936,7560,100000,レストラン・バー
0,500000,39,2704,0,5,13520,6780,31900,プロダクト
1,500000,22,476,0,8,37800,35800,39800,ファッション
1,1000000,27,2469,0,11,64918,4000,450000,プロダクト
0,500000,49,1968,0,8,19129,12528,31320,ファッション
1,1000000,21,955,0,11,77000,5000,300000,レストラン・バー
0,300000,19,465,0,4,6875,5000,9500,プロダクト
0,500000,11,1418,0,5,23544,5400,54000,プロダクト
0,500000,27,1200,0,2,32000,10000,54000,ファッション
0,400000,36,1343,0,6,12583,10000,15500,ファッション
1,2000000,16,1090,0,3,36000,21600,54000,スタートアップ
1,1000000,33,3620,0,11,316518,6800,3000000,レストラン・バー
0,1000000,27,2015,0,9,9111,6900,12800,プロダクト
0,300000,25,902,0,3,8755,6874,10465,コスメ・ビューティー
1,100000,32,1552,0,8,5237,2000,16200,フード
0,300000,8,698,0,6,10766,500,22000,ファッション
1,300000,8,614,0,6,9666,3000,20000,レストラン・バー
0,500000,3,420,0,5,6800,3000,15000,地域活性化
1,500000,16,616,0,7,23671,14900,35600,プロダクト
1,500000,14,1397,0,10,42800,3000,200000,レストラン・バー
0,500000,8,1482,0,5,3240,1720,5400,ゲーム
0,200000,70,1400,0,6,5270,2450,7170,プロダクト
1,300000,27,780,0,6,5600,3500,10000,フード
1,300000,37,1249,0,6,6755,4250,15000,テクノロジー
1,1000000,49,4512,0,11,131854,3800,700000,フード
0,500000,18,1195,0,17,23010,2850,80000,地域活性化
1,300000,18,749,0,6,3573,1469,7258,テクノロジー
0,500000,14,453,0,15,8585,4276,12960,プロダクト
1,500000,21,556,0,5,27060,6500,72000,プロダクト
0,380000,5,456,0,6,6800,800,20000,社会貢献
1,500000,29,1143,0,6,30400,18800,45000,ファッション
0,1500000,7,803,0,10,175800,3000,1200000,アート・写真
0,3000000,19,1881,0,10,96100,1000,500000,教育
1,300000,20,1347,0,5,30000,13500,72800,プロダクト
1,500000,27,2396,0,9,69010,2380,258800,フード
1,500000,15,2918,0,5,48000,14000,150000,レストラン・バー
0,1000000,32,1971,0,7,15552,10692,34992,ファッション
1,500000,20,720,0,4,26775,6800,57000,プロダクト
1,500000,61,2177,0,7,45000,10000,70000,プロダクト
1,300000,4,86,0,7,15414,4500,70000,ゲーム
1,1500000,19,2829,0,16,46125,10000,115000,レストラン・バー
1,500000,31,1288,0,9,5165,3280,8010,プロダクト
0,500000,30,1634,0,8,21627,14688,34992,プロダクト
0,500000,7,482,0,8,65125,1000,300000,スタートアップ
0,300000,23,779,0,4,52576,33600,71604,スポーツ
0,300000,28,1371,0,7,15273,4860,60000,プロダクト
1,500000,39,1511,0,8,42658,8712,136000,プロダクト
0,500000,21,1226,0,8,105375,15000,432000,コスメ・ビューティー
0,500000,21,1081,0,7,53000,1000,200000,フード
0,300000,20,762,0,3,53566,12960,128300,スポーツ
1,300000,45,1778,0,6,45966,39800,49800,プロダクト
1,500000,26,1274,0,4,11110,7480,14960,プロダクト
0,300000,29,1139,0,5,11100,6880,18980,プロダクト
1,2950000,15,900,0,3,53333,10000,100000,地域活性化
1,300000,52,3549,0,10,10502,8260,16590,プロダクト
1,3000000,39,3424,0,19,55000,1000,200000,スポーツ
1,300000,25,1401,0,3,10333,9000,12000,ファッション
1,500000,25,766,0,10,27030,10000,75000,プロダクト
1,300000,28,920,0,9,37266,23400,66300,プロダクト
1,650000,20,1703,0,15,23433,2500,110000,レストラン・バー
1,300000,21,2032,0,4,6140,4980,7300,プロダクト
1,2500000,36,3391,0,14,41178,2500,180000,レストラン・バー
0,1000000,24,1464,0,4,6875,1500,13000,スポーツ
1,3000000,16,1996,0,7,28357,500,100000,映画・映像
0,150000,5,340,0,3,15840,11880,23760,プロダクト
0,250000,49,1184,0,8,16690,8610,26240,ファッション
1,300000,6,948,0,8,121137,2700,500000,プロダクト
1,300000,28,2394,0,4,19125,18900,19800,プロダクト
1,500000,37,1948,0,6,18760,11760,35280,プロダクト
1,500000,25,789,0,6,15805,14370,17020,ファッション
0,3000000,22,2205,0,13,8930,5000,18000,地域活性化
1,500000,28,3999,0,11,25681,4500,200000,レストラン・バー
1,100000,18,916,0,5,521872,3000,1085400,プロダクト
1,100000,33,1367,0,9,19933,8970,69000,フード
1,500000,23,1768,0,5,17240,7100,37900,プロダクト
1,400000,18,665,0,4,8700,4200,16800,ファッション
1,300000,65,1326,0,15,6190,2980,13800,ファッション
1,500000,44,2683,0,8,189850,59800,578000,プロダクト
1,108000,4,396,0,5,5400,1080,10800,フード
1,300000,12,1943,0,5,85000,3000,400000,教育
0,300000,21,678,0,4,15750,12000,24000,プロダクト
0,600000,15,1048,0,4,15000,10800,19200,プロダクト
0,1000000,22,1957,0,8,32625,5000,50000,プロダクト
1,200000,11,1018,0,6,28833,3000,100000,地域活性化
1,1000000,20,4242,0,5,29400,9000,100000,レストラン・バー
0,500000,49,2908,0,8,103519,48511,173210,プロダクト
1,1000000,32,2412,0,5,9800,1000,30000,フード
1,250000,34,1410,0,3,14933,9800,21000,ファッション
0,300000,9,358,0,4,5662,4480,8460,プロダクト
1,300000,14,621,0,3,31433,19900,49600,プロダクト
1,500000,9,726,0,8,23500,13000,34000,プロダクト
1,300000,47,1842,0,6,10233,5300,16800,ファッション
1,1000000,16,1943,0,7,9357,2500,30000,レストラン・バー
0,100000,25,1527,0,5,5820,3500,13500,ファッション
1,300000,22,1559,0,10,7035,2900,26350,プロダクト
1,1000000,22,1022,0,10,12797,8640,21565,プロダクト
0,3000000,8,1581,0,10,5180,4800,5800,フード
1,500000,27,778,0,6,12583,6500,20000,フード
0,1000000,16,1014,0,8,115375,3000,500000,社会貢献
1,150000,32,2710,0,12,23583,3800,80000,プロダクト
0,14000000,24,3165,0,7,166857,3000,1000000,社会貢献
0,1500000,8,893,0,9,29777,10000,100000,地域活性化
0,1000000,23,2149,0,8,88500,5000,300000,地域活性化
1,300000,30,1494,0,8,11875,1500,30000,プロダクト
0,444444,8,1301,0,45,22793,5000,111000,レストラン・バー
0,500000,37,515,0,8,10062,2000,18000,ファッション
1,500000,22,1902,0,7,23600,1000,100000,フード
0,1000000,16,622,0,21,36240,1800,52600,プロダクト
1,200000,25,1727,0,8,4978,2073,10000,フード
1,500000,31,1433,0,8,8111,3780,16280,プロダクト
0,300000,29,1106,0,2,2250,2000,2500,フード
0,1000000,15,990,0,9,42777,5000,100000,フード
0,300000,16,708,0,3,6666,3000,10000,出版・ジャーナリズム
0,450000,17,1110,0,7,21142,1000,100000,社会貢献
1,300000,65,2858,0,13,13769,13000,14000,ファッション
1,300000,28,1686,0,6,17150,11000,23300,プロダクト
1,300000,18,747,0,5,13858,10985,20280,プロダクト
0,150000,19,684,0,3,1950,1000,2850,プロダクト
1,200000,14,931,0,4,12375,3500,30000,スタートアップ
0,2500000,11,2551,0,10,24000,1000,100000,社会貢献
1,500000,10,707,0,2,4250,4000,4500,映画・映像
1,500000,21,1210,0,8,9197,6800,15000,プロダクト
1,300000,17,996,0,6,4666,1000,12000,プロダクト
1,500000,20,1307,0,8,8812,8586,9063,プロダクト
1,100000,12,1142,0,5,7586,2610,24360,プロダクト
0,300000,7,1171,0,7,23285,1000,100000,レストラン・バー
1,300000,24,1523,0,8,13325,7000,24000,プロダクト
1,200000,25,1377,0,7,21542,16900,36400,ファッション
1,1000000,40,1228,0,4,24502,11340,52650,プロダクト
1,500000,5,756,0,9,50000,1000,200000,音楽
1,1000000,41,1892,0,8,6112,3201,9720,プロダクト
1,450000,42,1513,0,4,9915,7400,14800,プロダクト
0,1200000,59,4102,0,8,21625,1000,100000,地域活性化
0,285000,14,973,0,4,23250,19000,36000,フード
0,880000,4,348,0,5,11000,6000,20000,フード
1,1000000,22,2764,0,7,24114,2000,65000,フード
1,10000,1,161,0,11,1818,500,5000,スポーツ
0,300000,19,1637,0,4,81000,5500,300000,ファッション
1,500000,23,1322,0,11,29381,3000,100000,地域活性化
1,1000000,41,3429,0,7,10257,1800,12000,ファッション
1,500000,19,2796,0,6,29140,2700,150000,レストラン・バー
1,500000,39,1924,0,4,81750,8000,300000,レストラン・バー
0,200000,5,618,0,5,27200,1000,108000,レストラン・バー
0,1000000,54,1571,0,25,53580,8500,127000,テクノロジー
1,1000000,35,1740,0,7,43291,8640,75000,プロダクト
1,500000,15,1646,0,11,430090,2000,3000000,演劇・パフォーマンス
0,100000,38,430,0,10,2594,2310,3040,プロダクト
1,1000000,15,1483,0,10,21400,2000,100000,映画・映像
1,600000,40,1419,0,9,15240,2160,54000,アニメ・マンガ
0,500000,16,1453,0,7,11000,1000,30000,地域活性化
1,100000,23,906,0,11,8127,3000,22000,プロダクト
0,500000,32,1433,0,5,2803,1674,4142,テクノロジー
0,300000,12,383,0,6,124666,3000,300000,レストラン・バー
0,250000,9,567,0,6,12420,1080,32400,ファッション
0,3000000,28,1780,0,6,194650,48900,529000,プロダクト
1,300000,27,838,0,8,17205,7480,31800,プロダクト
1,1000000,11,2459,0,11,181272,15000,1000000,レストラン・バー
1,150000,7,1124,0,9,5655,1000,10000,アート・写真
0,500000,12,955,0,7,4000,1000,8000,社会貢献
0,1500000,6,800,0,5,21000,5000,40000,フード
0,350000,24,1552,0,15,30000,1000,200000,地域活性化
1,88888,17,1185,0,2,1888,888,2888,コスメ・ビューティー
1,88888,17,1185,0,2,1888,888,2888,コスメ・ビューティー
1,50000,8,380,0,6,7918,6320,10170,プロダクト
0,500000,19,1369,0,6,26983,1600,83000,地域活性化
1,500000,17,2549,0,13,70000,5000,500000,アート・写真
0,150000,12,604,0,5,30900,16500,79500,社会貢献
0,2293920,14,1223,0,1,114696,114696,114696,スポーツ
0,300000,26,1161,0,5,22440,17600,37400,ファッション
1,100000,31,1086,0,6,2950,1800,5000,テクノロジー
1,300000,19,529,0,6,5322,2903,10161,プロダクト
0,300000,28,1204,0,6,6114,3305,8872,コスメ・ビューティー
1,500000,39,2096,0,4,16250,14000,18000,ファッション
1,500000,19,1293,0,4,23050,14000,39000,レストラン・バー
1,500000,17,1873,0,8,21050,500,100000,映画・映像
1,500000,10,509,0,5,17600,3000,50000,アート・写真
0,2650000,32,871,0,6,56966,4999,290000,ファッション
1,200000,25,1062,0,7,7148,3980,19800,プロダクト
1,220000,34,1040,0,3,3920,3150,5460,プロダクト
0,1000000,9,1585,0,5,14000,2000,50000,レストラン・バー
1,300000,48,2129,0,8,63875,39000,105000,プロダクト
1,500000,23,2051,0,6,21233,3700,60000,プロダクト
1,500000,25,1043,0,6,13333,5000,20000,フード
1,100000,5,535,0,7,3814,2000,6000,フード
0,600000,33,1335,0,6,7283,3000,12000,レストラン・バー
1,1000000,27,2174,0,7,9914,3000,30000,フード
0,500000,28,1456,0,4,5600,5200,6000,プロダクト
1,1000000,37,1834,0,11,902045,3000,9800000,社会貢献
1,500000,23,1662,0,4,64800,49800,79800,プロダクト
0,1500000,21,847,0,4,8250,3000,15000,フード
1,200000,22,670,0,3,43800,39800,46800,プロダクト
1,10500000,4,83,0,10,817932,15750,7443900,プロダクト
1,1000000,17,1392,0,6,95666,5000,300000,レストラン・バー
1,500000,22,1680,0,6,7500,3000,15000,レストラン・バー
0,800000,18,2051,0,6,24850,2000,100000,映画・映像
0,600000,19,1009,0,10,4509,1620,10368,プロダクト
1,100000,30,1297,0,6,43418,15260,130800,プロダクト
0,300000,17,663,0,7,3511,1890,5670,ファッション
0,500000,29,2227,0,9,5111,3500,10000,レストラン・バー
1,100000,28,807,0,16,5000,5000,5000,ファッション
1,300000,18,709,0,12,22566,1000,122500,ゲーム
1,400000,15,1443,0,4,11125,1500,30000,出版・ジャーナリズム
1,1000000,22,995,0,7,44100,1500,58500,プロダクト
1,300000,43,1753,0,4,4750,3000,10000,ファッション
0,1000000,47,1389,0,5,44245,29697,64560,プロダクト
1,500000,21,1311,0,3,23328,19440,27216,プロダクト
1,600000,28,2652,0,8,35622,4000,98280,ファッション
1,500000,36,3653,0,6,85500,3000,200000,社会貢献
1,1200000,51,2987,0,5,22700,5500,52500,フード
0,1000000,27,1672,0,9,100333,3000,230000,ファッション
1,600000,11,1336,0,21,12004,500,100000,スポーツ
0,2000000,17,1054,0,4,44500,3000,150000,教育
1,300000,10,806,0,4,7600,3000,14000,教育
0,500000,34,1169,0,14,27825,3240,52704,ファッション
0,500000,19,752,0,5,11400,5000,20000,アート・写真
1,200000,60,1770,0,12,38513,22400,59330,プロダクト
1,500000,38,1592,0,7,22428,2000,100000,地域活性化
1,400000,38,1620,0,9,12777,3000,15000,プロダクト
0,300000,15,1289,0,8,11125,8500,15000,ファッション
1,500000,16,807,0,4,6375,5000,8000,フード
1,1700000,20,1205,0,5,39000,5000,100000,地域活性化
0,5000000,12,800,0,8,77562,2000,300000,コスメ・ビューティー
0,1300000,23,2724,0,2,28080,28080,28080,ファッション
0,800000,16,1946,0,9,11535,900,30000,フード
1,200000,27,2094,0,10,9144,9000,9720,プロダクト
1,100000,12,914,0,8,13000,1000,50000,ゲーム
1,300000,36,1880,0,14,13071,4000,25000,プロダクト
1,3333333,25,4714,0,13,456471,10800,2000000,レストラン・バー
1,500000,58,1745,0,4,7337,2500,9450,プロダクト
1,100000,19,777,0,4,4680,2980,6480,スポーツ
1,500000,9,282,0,17,7494,800,12600,フード
1,16000000,32,4459,0,16,88125,3000,1000000,社会貢献
1,300000,42,2875,0,8,13478,4795,41148,フード
1,300000,34,2557,0,14,15617,9800,30000,プロダクト
1,500000,32,1379,0,5,24000,2000,100000,レストラン・バー
0,300000,33,1673,0,7,24578,8300,73290,プロダクト
1,5000000,15,1117,0,22,176931,500,1500000,アニメ・マンガ
0,300000,26,1458,0,8,6076,4540,9450,プロダクト
1,1000000,39,1134,0,9,21930,16524,34560,プロダクト
0,2000000,20,1376,0,10,82700,6000,300000,レストラン・バー
1,100000,21,693,0,6,5766,3500,10000,フード
1,300000,34,1252,0,8,8650,2480,17844,プロダクト
0,1000000,3,487,0,2,3750,2500,5000,プロダクト
1,600000,12,1676,0,12,62000,1000,300000,音楽
1,300000,25,1510,0,12,20045,7344,55539,プロダクト
1,200000,10,784,0,5,10600,3000,20000,フード
0,200000,18,1150,0,7,22007,2800,87500,プロダクト
1,300000,21,1162,0,5,5681,500,12242,プロダクト
1,10000000,7,767,0,10,131544,3240,540000,アニメ・マンガ
1,300000,31,1271,0,21,4293,2800,6480,プロダクト
1,300000,28,1338,0,8,3726,3456,3888,プロダクト
1,500000,26,903,0,5,41160,32800,68600,プロダクト
1,500000,10,1000,0,16,28937,3000,200000,地域活性化
0,500000,29,2350,0,4,45000,10000,100000,地域活性化
1,1000000,14,1734,0,11,46363,3000,250000,レストラン・バー
1,300000,39,2171,0,16,45724,5980,398980,プロダクト
1,300000,17,461,0,5,2573,1724,4052,プロダクト
1,300000,26,2181,0,6,16500,2500,50000,フード
1,500000,25,1442,0,6,14416,6500,30000,フード
1,300000,19,445,0,5,2756,1723,4385,プロダクト
1,300000,23,1367,0,4,19440,9720,29160,ファッション
1,500000,12,1103,0,9,189666,3000,1500000,レストラン・バー
0,600000,15,892,0,5,5500,1000,10000,出版・ジャーナリズム
1,200000,15,1217,0,10,4040,500,8000,フード
1,600000,13,998,0,5,4700,3500,8000,フード
1,200000,18,526,0,6,7678,5310,12110,プロダクト
1,550000,38,3394,0,17,5650,500,20000,社会貢献
1,600000,33,1445,0,6,7283,3000,12000,レストラン・バー
1,350000,16,732,0,4,2607,2384,2831,プロダクト
1,400000,19,1053,0,4,30875,24500,46500,プロダクト
